Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
OID-100160,2022-09-24,2022-09-29,First Class,CUST-8900,Consumer,India,Kolkata,Maharashtra,Central,Technology,Phones,Phones Product 97,4073.36,7,0.0,390.82
OID-100161,2019-08-22,2019-08-23,Second Class,CUST-2401,Corporate,India,Hyderabad,Karnataka,East,Office Supplies,Labels,Labels Product 197,1783.58,4,0.3,-282.25
OID-100162,2021-12-02,2021-12-08,Second Class,CUST-1486,Consumer,India,Delhi,Tamil Nadu,South,Technology,Copiers,Copiers Product 111,3896.88,6,0.2,-294.75
OID-100163,2023-01-15,2023-01-16,Same Day,CUST-8063,Corporate,India,Ahmedabad,Gujarat,South,Technology,Phones,Phones Product 276,1684.75,9,0.2,-123.25
OID-100164,2019-02-18,2019-02-20,First Class,CUST-2822,Consumer,India,Mumbai,Telangana,South,Furniture,Bookcases,Bookcases Product 38,2055.75,2,0.1,350.48
OID-100165,2021-05-16,2021-05-21,Second Class,CUST-9910,Home Office,India,Pune,Gujarat,Central,Technology,Phones,Phones Product 164,3847.61,3,0.0,662.2
OID-100166,2021-07-14,2021-07-17,First Class,CUST-5985,Corporate,India,Hyderabad,Delhi,South,Technology,Phones,Phones Product 70,3421.15,6,0.3,961.64
OID-100167,2019-02-10,2019-02-12,Standard Class,CUST-8502,Corporate,India,Pune,Gujarat,South,Office Supplies,Binders,Binders Product 228,1905.61,10,0.0,-302.14
OID-100168,2022-11-10,2022-11-11,Standard Class,CUST-6948,Home Office,India,Pune,Tamil Nadu,South,Furniture,Bookcases,Bookcases Product 277,2665.43,6,0.4,750.62
OID-100169,2020-10-21,2020-10-24,Same Day,CUST-6449,Home Office,India,Mumbai,Delhi,West,Furniture,Furnishings,Furnishings Product 189,110.16,3,0.4,-19.65
OID-100170,2019-04-03,2019-04-06,Standard Class,CUST-2797,Consumer,India,Delhi,Tamil Nadu,South,Technology,Accessories,Accessories Product 136,4461.16,5,0.4,1322.66
OID-100171,2020-05-23,2020-05-24,Same Day,CUST-2997,Home Office,India,Kolkata,Tamil Nadu,West,Technology,Copiers,Copiers Product 199,415.29,9,0.2,61.34
OID-100172,2021-07-23,2021-07-28,Same Day,CUST-2848,Consumer,India,Kolkata,Karnataka,Central,Furniture,Tables,Tables Product 238,423.4,6,0.0,-38.78
OID-100173,2021-03-13,2021-03-20,Standard Class,CUST-7071,Consumer,India,Kolkata,Telangana,Central,Office Supplies,Paper,Paper Product 259,1507.75,2,0.0,171.55
OID-100174,2022-11-20,2022-11-23,First Class,CUST-6235,Consumer,India,Bangalore,Delhi,East,Furniture,Bookcases,Bookcases Product 43,2942.36,8,0.0,758.03
OID-100175,2019-11-05,2019-11-10,Same Day,CUST-9864,Home Office,India,Mumbai,Gujarat,South,Office Supplies,Art,Art Product 12,4795.58,6,0.3,-703.14
OID-100176,2020-05-12,2020-05-15,Second Class,CUST-9695,Corporate,India,Bangalore,Karnataka,West,Furniture,Furnishings,Furnishings Product 83,1711.52,8,0.1,-181.32
OID-100177,2023-01-11,2023-01-15,Standard Class,CUST-4053,Corporate,India,Bangalore,Delhi,West,Furniture,Chairs,Chairs Product 96,2345.31,6,0.1,-200.06
OID-100178,2020-08-10,2020-08-14,Standard Class,CUST-6074,Home Office,India,Mumbai,Gujarat,West,Furniture,Bookcases,Bookcases Product 201,1366.39,6,0.4,392.42
OID-100179,2021-03-17,2021-03-23,Standard Class,CUST-2358,Consumer,India,Bangalore,Tamil Nadu,South,Technology,Accessories,Accessories Product 202,4931.74,7,0.0,-296.49
OID-100180,2021-07-04,2021-07-05,Standard Class,CUST-4392,Consumer,India,Kolkata,Telangana,East,Technology,Phones,Phones Product 251,2085.47,2,0.4,296.9
OID-100181,2020-09-07,2020-09-13,Standard Class,CUST-2084,Home Office,India,Kolkata,Telangana,South,Furniture,Chairs,Chairs Product 61,854.95,3,0.2,180.62
OID-100182,2019-11-02,2019-11-08,First Class,CUST-9003,Corporate,India,Mumbai,Gujarat,Central,Office Supplies,Art,Art Product 110,4751.51,4,0.4,507.02
OID-100183,2021-10-03,2021-10-09,Same Day,CUST-9466,Consumer,India,Chennai,Tamil Nadu,East,Furniture,Chairs,Chairs Product 298,2120.3,4,0.1,160.71
OID-100184,2022-10-07,2022-10-12,First Class,CUST-8295,Consumer,India,Hyderabad,Tamil Nadu,West,Technology,Copiers,Copiers Product 93,865.93,3,0.0,163.49
OID-100185,2020-09-17,2020-09-20,Same Day,CUST-4637,Consumer,India,Delhi,Telangana,West,Technology,Machines,Machines Product 165,2427.83,10,0.0,-28.24
OID-100186,2022-11-12,2022-11-14,First Class,CUST-1540,Home Office,India,Mumbai,Delhi,East,Furniture,Furnishings,Furnishings Product 204,3760.41,7,0.0,1071.56
OID-100187,2019-03-02,2019-03-06,Second Class,CUST-7222,Consumer,India,Chennai,Delhi,South,Office Supplies,Art,Art Product 254,4218.49,6,0.4,-709.74
OID-100188,2021-11-10,2021-11-13,Standard Class,CUST-2334,Home Office,India,Chennai,West Bengal,East,Technology,Copiers,Copiers Product 59,232.27,2,0.0,-44.87
OID-100189,2019-12-18,2019-12-21,Standard Class,CUST-4953,Corporate,India,Bangalore,Gujarat,South,Furniture,Tables,Tables Product 50,423.03,3,0.3,87.33
OID-100190,2019-04-26,2019-05-02,Second Class,CUST-4399,Consumer,India,Kolkata,Telangana,Central,Technology,Phones,Phones Product 165,4998.6,9,0.2,388.47
OID-100191,2020-10-25,2020-11-01,First Class,CUST-6423,Consumer,India,Delhi,West Bengal,West,Furniture,Chairs,Chairs Product 123,3856.49,10,0.4,688.54
OID-100192,2021-05-14,2021-05-20,Same Day,CUST-1342,Home Office,India,Kolkata,West Bengal,Central,Furniture,Tables,Tables Product 62,1920.36,6,0.4,48.53
OID-100193,2021-02-02,2021-02-05,Standard Class,CUST-4397,Home Office,India,Mumbai,Telangana,East,Office Supplies,Labels,Labels Product 30,689.34,10,0.2,-43.18
OID-100194,2019-08-02,2019-08-03,First Class,CUST-5952,Consumer,India,Bangalore,Tamil Nadu,South,Office Supplies,Paper,Paper Product 299,1075.78,10,0.0,146.15
OID-100195,2019-12-15,2019-12-19,Standard Class,CUST-1105,Corporate,India,Chennai,Gujarat,West,Office Supplies,Storage,Storage Product 128,3109.73,1,0.3,-204.2
OID-100196,2020-03-05,2020-03-06,Same Day,CUST-9012,Consumer,India,Kolkata,Telangana,Central,Technology,Phones,Phones Product 234,159.81,4,0.1,9.61
OID-100197,2022-12-11,2022-12-18,Standard Class,CUST-3396,Consumer,India,Hyderabad,Delhi,Central,Office Supplies,Storage,Storage Product 152,3872.98,5,0.2,-178.59
OID-100198,2019-07-26,2019-08-01,Standard Class,CUST-2180,Corporate,India,Ahmedabad,Telangana,East,Office Supplies,Storage,Storage Product 22,4091.11,7,0.3,329.21
OID-100199,2021-03-22,2021-03-27,Second Class,CUST-5685,Home Office,India,Ahmedabad,Maharashtra,East,Office Supplies,Art,Art Product 91,4389.44,4,0.0,416.9
OID-100200,2021-07-28,2021-08-04,Same Day,CUST-9869,Consumer,India,Mumbai,Delhi,West,Furniture,Chairs,Chairs Product 132,2426.23,6,0.4,267.26
OID-100201,2020-08-24,2020-08-27,Second Class,CUST-5552,Consumer,India,Mumbai,Maharashtra,South,Technology,Machines,Machines Product 30,3535.19,5,0.2,889.37
OID-100202,2020-11-12,2020-11-13,Same Day,CUST-5133,Home Office,India,Kolkata,Maharashtra,West,Furniture,Furnishings,Furnishings Product 100,3105.46,10,0.1,-76.72
OID-100203,2020-08-30,2020-09-06,Second Class,CUST-8881,Consumer,India,Kolkata,Maharashtra,South,Technology,Copiers,Copiers Product 110,2970.09,6,0.2,-458.88
OID-100204,2022-08-16,2022-08-17,First Class,CUST-6127,Home Office,India,Mumbai,Telangana,West,Furniture,Chairs,Chairs Product 93,3645.67,5,0.0,207.78
OID-100205,2019-09-09,2019-09-13,Standard Class,CUST-5308,Home Office,India,Bangalore,Delhi,Central,Technology,Accessories,Accessories Product 225,3929.08,4,0.3,-200.46
OID-100206,2019-02-04,2019-02-05,Standard Class,CUST-1168,Consumer,India,Mumbai,Maharashtra,South,Furniture,Furnishings,Furnishings Product 112,2641.83,8,0.0,725.87
OID-100207,2020-02-15,2020-02-17,First Class,CUST-5335,Corporate,India,Pune,West Bengal,Central,Office Supplies,Binders,Binders Product 217,778.01,8,0.0,35.83
OID-100208,2022-12-02,2022-12-07,Same Day,CUST-2224,Consumer,India,Ahmedabad,Delhi,Central,Office Supplies,Labels,Labels Product 240,1328.31,5,0.4,385.23
OID-100209,2021-07-24,2021-07-29,Second Class,CUST-4351,Consumer,India,Bangalore,West Bengal,Central,Office Supplies,Art,Art Product 82,2488.46,10,0.4,-237.49
OID-100210,2022-11-04,2022-11-06,Same Day,CUST-8788,Corporate,India,Chennai,Tamil Nadu,West,Furniture,Chairs,Chairs Product 208,2919.27,1,0.2,-473.12
OID-100211,2021-01-31,2021-02-01,Same Day,CUST-9009,Home Office,India,Pune,Tamil Nadu,West,Office Supplies,Art,Art Product 193,687.95,4,0.2,-89.84
OID-100212,2021-06-12,2021-06-13,Standard Class,CUST-7349,Home Office,India,Hyderabad,Tamil Nadu,Central,Technology,Copiers,Copiers Product 79,3222.33,5,0.3,-87.54
OID-100213,2020-03-29,2020-03-31,Same Day,CUST-1526,Consumer,India,Kolkata,Delhi,Central,Office Supplies,Paper,Paper Product 44,4489.1,3,0.2,258.65
OID-100214,2021-10-29,2021-10-31,Standard Class,CUST-1989,Home Office,India,Mumbai,Gujarat,South,Technology,Phones,Phones Product 101,4866.9,8,0.4,-505.45
OID-100215,2022-11-26,2022-12-01,First Class,CUST-2113,Consumer,India,Ahmedabad,Tamil Nadu,East,Office Supplies,Paper,Paper Product 92,252.3,7,0.4,-6.93
OID-100216,2022-01-21,2022-01-25,First Class,CUST-8530,Corporate,India,Bangalore,Tamil Nadu,Central,Furniture,Bookcases,Bookcases Product 23,1770.72,9,0.4,131.67
OID-100217,2019-08-24,2019-08-28,Same Day,CUST-4607,Home Office,India,Ahmedabad,Tamil Nadu,West,Office Supplies,Storage,Storage Product 297,2695.4,8,0.3,-261.0
OID-100218,2022-12-03,2022-12-06,First Class,CUST-1475,Corporate,India,Pune,Gujarat,West,Furniture,Bookcases,Bookcases Product 297,1853.14,2,0.1,269.07
OID-100219,2020-02-29,2020-03-05,First Class,CUST-2000,Home Office,India,Chennai,Maharashtra,South,Furniture,Furnishings,Furnishings Product 122,244.6,6,0.0,9.92
OID-100220,2020-06-07,2020-06-11,Second Class,CUST-6621,Home Office,India,Pune,Maharashtra,East,Technology,Machines,Machines Product 9,3454.53,6,0.2,899.68
OID-100221,2019-10-09,2019-10-13,First Class,CUST-3811,Corporate,India,Bangalore,Maharashtra,West,Technology,Copiers,Copiers Product 249,352.34,10,0.1,82.5
OID-100222,2022-08-09,2022-08-10,Standard Class,CUST-2657,Consumer,India,Delhi,Gujarat,East,Technology,Phones,Phones Product 135,468.36,4,0.2,-50.46
OID-100223,2021-01-02,2021-01-04,Second Class,CUST-2389,Home Office,India,Bangalore,Telangana,Central,Technology,Phones,Phones Product 266,1086.28,7,0.1,195.51
OID-100224,2022-06-04,2022-06-11,Second Class,CUST-8237,Home Office,India,Kolkata,Tamil Nadu,East,Office Supplies,Labels,Labels Product 21,2679.77,8,0.1,465.57
OID-100225,2022-11-30,2022-12-07,Second Class,CUST-2334,Corporate,India,Bangalore,West Bengal,East,Office Supplies,Storage,Storage Product 183,231.58,3,0.2,36.28
OID-100226,2020-04-18,2020-04-24,Standard Class,CUST-2389,Consumer,India,Ahmedabad,Gujarat,East,Furniture,Furnishings,Furnishings Product 55,4481.27,5,0.2,296.02
OID-100227,2021-04-15,2021-04-16,Same Day,CUST-6931,Home Office,India,Kolkata,Telangana,Central,Technology,Copiers,Copiers Product 128,580.5,2,0.1,-13.31
OID-100228,2022-07-24,2022-07-27,First Class,CUST-8542,Corporate,India,Chennai,Telangana,East,Technology,Machines,Machines Product 229,2015.96,4,0.0,340.1
OID-100229,2020-09-10,2020-09-17,First Class,CUST-6905,Consumer,India,Hyderabad,Delhi,East,Office Supplies,Storage,Storage Product 37,952.31,8,0.0,209.85
OID-100230,2021-10-07,2021-10-10,First Class,CUST-4598,Corporate,India,Hyderabad,Telangana,West,Technology,Phones,Phones Product 61,491.56,10,0.3,-40.99
OID-100231,2019-01-16,2019-01-23,First Class,CUST-1760,Home Office,India,Mumbai,Delhi,East,Furniture,Bookcases,Bookcases Product 300,1747.49,7,0.0,243.86
OID-100232,2021-05-08,2021-05-09,Second Class,CUST-4387,Consumer,India,Pune,Tamil Nadu,South,Office Supplies,Art,Art Product 74,3956.4,9,0.4,157.43
OID-100233,2021-12-16,2021-12-19,Same Day,CUST-4549,Consumer,India,Pune,Tamil Nadu,East,Technology,Copiers,Copiers Product 200,2941.79,4,0.1,232.02
OID-100234,2020-09-09,2020-09-13,Second Class,CUST-6082,Consumer,India,Bangalore,Karnataka,East,Furniture,Furnishings,Furnishings Product 37,2953.35,9,0.3,-402.28
OID-100235,2021-11-20,2021-11-24,Second Class,CUST-6677,Home Office,India,Kolkata,Karnataka,East,Technology,Machines,Machines Product 171,1454.69,5,0.3,178.87
OID-100236,2020-06-21,2020-06-22,Same Day,CUST-9472,Consumer,India,Ahmedabad,Tamil Nadu,West,Technology,Machines,Machines Product 24,2875.35,1,0.2,843.22
OID-100237,2021-03-07,2021-03-12,Same Day,CUST-6406,Home Office,India,Delhi,Telangana,East,Technology,Machines,Machines Product 80,3048.59,6,0.0,-598.23
OID-100238,2019-02-04,2019-02-06,Same Day,CUST-3114,Corporate,India,Hyderabad,Karnataka,East,Furniture,Bookcases,Bookcases Product 173,1165.4,3,0.3,262.69
OID-100239,2021-03-23,2021-03-25,First Class,CUST-7633,Home Office,India,Chennai,Gujarat,South,Technology,Copiers,Copiers Product 22,485.04,3,0.0,-77.55
OID-100240,2022-07-14,2022-07-18,Same Day,CUST-6310,Home Office,India,Pune,Karnataka,South,Office Supplies,Paper,Paper Product 68,2646.33,8,0.4,770.58
OID-100241,2019-07-01,2019-07-04,Second Class,CUST-7668,Corporate,India,Hyderabad,Tamil Nadu,East,Furniture,Furnishings,Furnishings Product 61,604.59,8,0.1,53.2
OID-100242,2021-01-20,2021-01-22,Standard Class,CUST-6717,Corporate,India,Delhi,Karnataka,South,Office Supplies,Paper,Paper Product 32,4591.11,7,0.0,208.32
OID-100243,2019-11-06,2019-11-13,Standard Class,CUST-4932,Consumer,India,Bangalore,Delhi,South,Furniture,Bookcases,Bookcases Product 16,3628.34,10,0.0,577.74
OID-100244,2020-12-09,2020-12-15,Same Day,CUST-5113,Consumer,India,Pune,West Bengal,South,Office Supplies,Storage,Storage Product 193,2698.43,7,0.1,-161.93
OID-100245,2021-04-30,2021-05-01,Same Day,CUST-2000,Home Office,India,Bangalore,Gujarat,West,Office Supplies,Storage,Storage Product 27,3858.99,9,0.1,-147.26
OID-100246,2023-01-07,2023-01-12,Second Class,CUST-4711,Home Office,India,Mumbai,Delhi,West,Technology,Phones,Phones Product 279,2155.91,1,0.0,362.46
OID-100247,2020-09-05,2020-09-07,Same Day,CUST-1350,Consumer,India,Pune,Gujarat,East,Office Supplies,Binders,Binders Product 123,2672.71,7,0.0,281.46
OID-100248,2021-12-04,2021-12-08,First Class,CUST-2360,Corporate,India,Bangalore,Maharashtra,West,Office Supplies,Binders,Binders Product 82,1478.72,1,0.4,78.45
OID-100249,2021-12-02,2021-12-07,Standard Class,CUST-8957,Home Office,India,Delhi,Delhi,West,Office Supplies,Storage,Storage Product 12,4663.47,6,0.4,309.16
OID-100250,2022-11-14,2022-11-20,First Class,CUST-9594,Consumer,India,Chennai,Tamil Nadu,East,Technology,Accessories,Accessories Product 144,306.53,5,0.1,8.32
OID-100251,2020-09-01,2020-09-07,Same Day,CUST-2568,Home Office,India,Chennai,Delhi,Central,Technology,Phones,Phones Product 28,2765.59,4,0.1,815.79
OID-100252,2022-05-18,2022-05-25,Second Class,CUST-7093,Consumer,India,Mumbai,Delhi,Central,Furniture,Tables,Tables Product 207,1645.65,2,0.1,-256.83
OID-100253,2022-06-14,2022-06-16,Standard Class,CUST-9141,Corporate,India,Bangalore,Telangana,West,Technology,Machines,Machines Product 219,737.18,1,0.0,132.78
OID-100254,2019-06-05,2019-06-08,Second Class,CUST-4884,Home Office,India,Kolkata,Gujarat,East,Office Supplies,Binders,Binders Product 264,2998.41,2,0.2,-76.66
OID-100255,2019-02-16,2019-02-20,Standard Class,CUST-8020,Home Office,India,Bangalore,Gujarat,South,Furniture,Chairs,Chairs Product 11,4651.17,9,0.3,1314.02
OID-100256,2022-06-04,2022-06-11,Same Day,CUST-1164,Corporate,India,Pune,Karnataka,East,Furniture,Chairs,Chairs Product 265,665.27,4,0.2,179.07
OID-100257,2019-10-30,2019-11-06,Same Day,CUST-4605,Corporate,India,Ahmedabad,Karnataka,West,Office Supplies,Binders,Binders Product 195,947.1,4,0.2,249.3
OID-100258,2020-04-17,2020-04-21,First Class,CUST-9573,Home Office,India,Bangalore,West Bengal,South,Furniture,Tables,Tables Product 49,3621.9,10,0.3,800.13
OID-100259,2022-03-18,2022-03-22,Same Day,CUST-9548,Home Office,India,Ahmedabad,Delhi,South,Furniture,Chairs,Chairs Product 18,741.87,2,0.0,130.01
OID-100260,2019-10-16,2019-10-18,First Class,CUST-6665,Corporate,India,Kolkata,Karnataka,West,Furniture,Tables,Tables Product 119,4007.71,2,0.2,-472.38
OID-100261,2019-04-27,2019-04-28,Same Day,CUST-8444,Home Office,India,Bangalore,Telangana,East,Office Supplies,Storage,Storage Product 290,4082.14,6,0.2,477.12
OID-100262,2022-10-05,2022-10-06,Standard Class,CUST-1445,Corporate,India,Hyderabad,Karnataka,South,Technology,Phones,Phones Product 57,4543.94,2,0.0,1084.19
OID-100263,2022-06-20,2022-06-24,Same Day,CUST-5494,Corporate,India,Delhi,Maharashtra,Central,Furniture,Furnishings,Furnishings Product 16,1992.6,7,0.2,223.27
OID-100264,2020-11-29,2020-12-06,Standard Class,CUST-7518,Home Office,India,Bangalore,Maharashtra,South,Technology,Machines,Machines Product 98,2721.92,7,0.0,-228.35
OID-100265,2021-08-03,2021-08-05,Second Class,CUST-6094,Consumer,India,Chennai,Tamil Nadu,Central,Furniture,Chairs,Chairs Product 234,4502.89,5,0.1,323.2
OID-100266,2020-04-29,2020-05-01,First Class,CUST-4288,Corporate,India,Hyderabad,Maharashtra,West,Office Supplies,Art,Art Product 206,4537.04,7,0.2,324.06
OID-100267,2019-08-11,2019-08-14,First Class,CUST-5325,Home Office,India,Hyderabad,Maharashtra,West,Technology,Phones,Phones Product 147,2186.06,6,0.2,248.89
OID-100268,2019-09-27,2019-10-01,Same Day,CUST-8061,Corporate,India,Ahmedabad,Gujarat,Central,Technology,Phones,Phones Product 181,1707.78,8,0.3,336.45
OID-100269,2019-01-27,2019-01-29,Same Day,CUST-5432,Consumer,India,Mumbai,Telangana,Central,Office Supplies,Paper,Paper Product 54,3119.36,5,0.3,532.57
OID-100270,2019-11-11,2019-11-12,Standard Class,CUST-1476,Consumer,India,Delhi,Maharashtra,East,Office Supplies,Art,Art Product 236,2887.1,3,0.4,-358.47
OID-100271,2022-12-23,2022-12-24,Standard Class,CUST-1938,Consumer,India,Delhi,West Bengal,Central,Furniture,Chairs,Chairs Product 219,1593.02,3,0.4,301.54
OID-100272,2023-01-09,2023-01-15,Same Day,CUST-6142,Home Office,India,Kolkata,Karnataka,West,Furniture,Furnishings,Furnishings Product 265,758.48,8,0.3,64.43
OID-100273,2020-03-19,2020-03-20,Standard Class,CUST-3268,Consumer,India,Bangalore,Delhi,East,Furniture,Furnishings,Furnishings Product 279,3824.17,7,0.2,678.09
OID-100274,2019-11-30,2019-12-04,First Class,CUST-1806,Consumer,India,Pune,Maharashtra,South,Furniture,Bookcases,Bookcases Product 191,559.43,9,0.4,-80.94
OID-100275,2022-06-20,2022-06-27,Standard Class,CUST-1952,Consumer,India,Kolkata,Maharashtra,South,Office Supplies,Storage,Storage Product 102,4239.94,8,0.3,-5.75
OID-100276,2020-01-09,2020-01-12,Same Day,CUST-6838,Corporate,India,Pune,Maharashtra,East,Office Supplies,Labels,Labels Product 118,3996.61,7,0.4,172.57
OID-100277,2021-06-30,2021-07-04,Same Day,CUST-6208,Home Office,India,Mumbai,Delhi,South,Technology,Accessories,Accessories Product 283,2074.33,2,0.4,331.93
OID-100278,2020-12-11,2020-12-15,First Class,CUST-1049,Corporate,India,Ahmedabad,West Bengal,Central,Technology,Copiers,Copiers Product 252,3223.68,6,0.2,266.77
OID-100279,2020-10-09,2020-10-10,Standard Class,CUST-7048,Corporate,India,Hyderabad,Telangana,West,Technology,Accessories,Accessories Product 225,3595.09,8,0.2,-97.61
OID-100280,2019-11-10,2019-11-15,Standard Class,CUST-9160,Home Office,India,Delhi,Telangana,East,Furniture,Chairs,Chairs Product 83,948.91,10,0.1,-27.27
OID-100281,2022-02-12,2022-02-17,First Class,CUST-1267,Corporate,India,Delhi,Gujarat,East,Office Supplies,Art,Art Product 114,1175.39,9,0.1,321.64
OID-100282,2020-07-24,2020-07-25,Standard Class,CUST-3016,Consumer,India,Kolkata,West Bengal,South,Furniture,Tables,Tables Product 204,809.09,2,0.4,-105.54
OID-100283,2022-12-03,2022-12-04,Standard Class,CUST-2277,Home Office,India,Delhi,Tamil Nadu,East,Furniture,Bookcases,Bookcases Product 267,548.93,6,0.0,-104.82
OID-100284,2020-11-19,2020-11-25,Standard Class,CUST-4626,Corporate,India,Bangalore,Karnataka,Central,Furniture,Chairs,Chairs Product 287,4367.01,8,0.3,-650.22
OID-100285,2019-11-05,2019-11-09,First Class,CUST-5919,Home Office,India,Bangalore,West Bengal,South,Office Supplies,Storage,Storage Product 185,4597.82,4,0.4,1201.18
OID-100286,2021-10-28,2021-11-01,Second Class,CUST-9664,Consumer,India,Hyderabad,Karnataka,West,Office Supplies,Art,Art Product 20,3550.83,2,0.1,659.12
OID-100287,2021-04-18,2021-04-23,Standard Class,CUST-3911,Consumer,India,Chennai,Tamil Nadu,South,Furniture,Bookcases,Bookcases Product 94,1903.46,7,0.0,22.97
